,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name_x,date,time,url_x,constructorRef,name_y,nationality,url_y
10138,22416,603,66,10.0,7,7,0,1974,14,48,Canadian Grand Prix,1974-09-22,\N,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10139,22436,604,66,10.0,7,7,0,1974,15,46,United States Grand Prix,1974-10-06,\N,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10140,22032,605,66,0.0,6,6,0,1973,1,25,Argentine Grand Prix,1973-01-28,\N,http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10141,21876,606,66,1.0,5,5,0,1973,2,18,Brazilian Grand Prix,1973-02-11,\N,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10142,22041,607,66,1.0,5,5,0,1973,3,30,South African Grand Prix,1973-03-03,\N,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10143,22051,608,66,3.0,6,6,0,1973,4,49,Spanish Grand Prix,1973-04-29,\N,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10144,22061,609,66,5.0,6,6,0,1973,5,40,Belgian Grand Prix,1973-05-20,\N,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10145,22072,610,66,5.0,6,6,0,1973,6,6,Monaco Grand Prix,1973-06-03,\N,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10146,22083,611,66,5.0,7,7,0,1973,7,47,Swedish Grand Prix,1973-06-17,\N,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10147,22118,612,66,5.0,7,7,0,1973,8,34,French Grand Prix,1973-07-01,\N,http://en.wikipedia.org/wiki/1973_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10148,22130,613,66,5.0,7,7,0,1973,9,9,British Grand Prix,1973-07-14,\N,http://en.wikipedia.org/wiki/1973_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10149,22142,614,66,7.0,7,7,0,1973,10,39,Dutch Grand Prix,1973-07-29,\N,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10150,22154,615,66,7.0,7,7,0,1973,11,20,German Grand Prix,1973-08-05,\N,http://en.wikipedia.org/wiki/1973_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10151,22166,616,66,9.0,6,6,0,1973,12,23,Austrian Grand Prix,1973-08-19,\N,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10152,22178,617,66,9.0,6,6,0,1973,13,14,Italian Grand Prix,1973-09-09,\N,http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10153,22190,618,66,12.0,6,6,0,1973,14,48,Canadian Grand Prix,1973-09-23,\N,http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10154,22202,619,66,12.0,7,7,0,1973,15,46,United States Grand Prix,1973-10-07,\N,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10155,21895,620,66,0.0,7,7,0,1972,1,25,Argentine Grand Prix,1972-01-23,\N,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10156,21904,621,66,0.0,8,8,0,1972,2,30,South African Grand Prix,1972-03-04,\N,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10157,21913,622,66,0.0,8,8,0,1972,3,45,Spanish Grand Prix,1972-05-01,\N,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10158,21922,623,66,9.0,5,5,1,1972,4,6,Monaco Grand Prix,1972-05-14,\N,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10159,21941,624,66,9.0,5,5,1,1972,5,50,Belgian Grand Prix,1972-06-04,\N,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10160,21951,625,66,9.0,5,5,1,1972,6,51,French Grand Prix,1972-07-02,\N,http://en.wikipedia.org/wiki/1972_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10161,21961,626,66,9.0,5,5,1,1972,7,38,British Grand Prix,1972-07-15,\N,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10162,21972,627,66,12.0,5,5,1,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10163,21983,628,66,13.0,5,5,1,1972,9,23,Austrian Grand Prix,1972-08-13,\N,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10164,21995,629,66,14.0,6,6,1,1972,10,14,Italian Grand Prix,1972-09-10,\N,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10165,22007,630,66,14.0,6,6,1,1972,11,48,Canadian Grand Prix,1972-09-24,\N,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10166,22019,631,66,14.0,7,7,1,1972,12,46,United States Grand Prix,1972-10-08,\N,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10167,21681,632,66,0.0,10,10,0,1971,1,30,South African Grand Prix,1971-03-06,\N,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10168,21689,633,66,3.0,4,4,0,1971,2,49,Spanish Grand Prix,1971-04-18,\N,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10169,21699,634,66,3.0,7,7,0,1971,3,6,Monaco Grand Prix,1971-05-23,\N,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10170,21711,635,66,9.0,3,3,0,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10171,21722,636,66,12.0,3,3,0,1971,5,34,French Grand Prix,1971-07-04,\N,http://en.wikipedia.org/wiki/1971_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10172,21731,637,66,12.0,5,5,0,1971,6,9,British Grand Prix,1971-07-17,\N,http://en.wikipedia.org/wiki/1971_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10173,21742,638,66,12.0,5,5,0,1971,7,20,German Grand Prix,1971-08-01,\N,http://en.wikipedia.org/wiki/1971_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10174,21755,639,66,21.0,3,3,1,1971,8,23,Austrian Grand Prix,1971-08-15,\N,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10175,21766,640,66,30.0,3,3,2,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10176,21778,641,66,30.0,3,3,2,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10177,21788,642,66,36.0,2,2,2,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10178,21538,643,66,0.0,6,6,0,1970,1,30,South African Grand Prix,1970-03-07,\N,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10179,21546,644,66,0.0,6,6,0,1970,2,45,Spanish Grand Prix,1970-04-19,\N,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10180,21555,645,66,1.0,6,6,0,1970,3,6,Monaco Grand Prix,1970-05-10,\N,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10181,21564,646,66,10.0,6,6,1,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10182,21573,647,66,10.0,6,6,1,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10183,21583,648,66,10.0,6,6,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10184,21593,649,66,10.0,6,6,1,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10185,21604,650,66,10.0,7,7,1,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10186,21615,651,66,13.0,7,7,1,1970,9,23,Austrian Grand Prix,1970-08-16,\N,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10187,21626,652,66,13.0,7,7,1,1970,10,14,Italian Grand Prix,1970-09-06,\N,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10188,21637,653,66,16.0,7,7,1,1970,11,52,Canadian Grand Prix,1970-09-20,\N,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10189,21649,654,66,22.0,6,6,1,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10190,21661,655,66,23.0,6,6,1,1970,13,32,Mexican Grand Prix,1970-10-25,\N,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10191,21306,657,66,2.0,4,4,0,1969,2,49,Spanish Grand Prix,1969-05-04,\N,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10192,21299,656,66,0.0,4,4,0,1969,1,30,South African Grand Prix,1969-03-01,\N,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10193,21313,658,66,2.0,5,5,0,1969,3,6,Monaco Grand Prix,1969-05-18,\N,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10194,21321,659,66,2.0,6,6,0,1969,4,39,Dutch Grand Prix,1969-06-21,\N,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10195,21329,660,66,2.0,6,6,0,1969,5,51,French Grand Prix,1969-07-06,\N,http://en.wikipedia.org/wiki/1969_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10196,21337,661,66,2.0,6,6,0,1969,6,9,British Grand Prix,1969-07-19,\N,http://en.wikipedia.org/wiki/1969_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10197,21345,662,66,2.0,6,6,0,1969,7,20,German Grand Prix,1969-08-03,\N,http://en.wikipedia.org/wiki/1969_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10198,21354,663,66,2.0,6,6,0,1969,8,14,Italian Grand Prix,1969-09-07,\N,http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10199,21363,664,66,2.0,6,6,0,1969,9,48,Canadian Grand Prix,1969-09-20,\N,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10200,21373,665,66,6.0,6,6,0,1969,10,46,United States Grand Prix,1969-10-05,\N,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10201,21383,666,66,7.0,5,5,0,1969,11,32,Mexican Grand Prix,1969-10-19,\N,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10202,20927,667,66,0.0,12,12,0,1968,1,30,South African Grand Prix,1968-01-01,\N,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10203,20969,670,66,12.0,3,3,0,1968,4,13,Belgian Grand Prix,1968-06-09,\N,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10204,20942,668,66,0.0,10,10,0,1968,2,45,Spanish Grand Prix,1968-05-12,\N,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10205,20953,669,66,6.0,4,4,0,1968,3,6,Monaco Grand Prix,1968-05-26,\N,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10206,20983,671,66,16.0,3,3,0,1968,5,39,Dutch Grand Prix,1968-06-23,\N,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10207,20998,672,66,17.0,5,5,0,1968,6,53,French Grand Prix,1968-07-07,\N,http://en.wikipedia.org/wiki/1968_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10208,21014,673,66,17.0,5,5,0,1968,7,38,British Grand Prix,1968-07-20,\N,http://en.wikipedia.org/wiki/1968_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10209,21028,674,66,18.0,5,5,0,1968,8,20,German Grand Prix,1968-08-04,\N,http://en.wikipedia.org/wiki/1968_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10210,21046,675,66,21.0,5,5,0,1968,9,14,Italian Grand Prix,1968-09-08,\N,http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10211,21062,676,66,25.0,5,5,0,1968,10,52,Canadian Grand Prix,1968-09-22,\N,http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10212,21080,677,66,25.0,5,5,0,1968,11,46,United States Grand Prix,1968-10-06,\N,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10213,21097,678,66,28.0,5,5,0,1968,12,32,Mexican Grand Prix,1968-11-03,\N,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10214,20743,679,66,0.0,9,9,0,1967,1,30,South African Grand Prix,1967-01-02,\N,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10215,20750,680,66,1.0,9,9,0,1967,2,6,Monaco Grand Prix,1967-05-07,\N,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10216,20766,681,66,1.0,10,10,0,1967,3,39,Dutch Grand Prix,1967-06-04,\N,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10217,20781,682,66,7.0,6,6,0,1967,4,13,Belgian Grand Prix,1967-06-18,\N,http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10218,20794,683,66,11.0,3,3,0,1967,5,54,French Grand Prix,1967-07-02,\N,http://en.wikipedia.org/wiki/1967_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10219,20809,684,66,11.0,5,5,0,1967,6,9,British Grand Prix,1967-07-15,\N,http://en.wikipedia.org/wiki/1967_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10220,20827,685,66,11.0,5,5,0,1967,7,20,German Grand Prix,1967-08-06,\N,http://en.wikipedia.org/wiki/1967_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10221,20844,686,66,13.0,6,6,0,1967,8,48,Canadian Grand Prix,1967-08-27,\N,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10222,20863,687,66,15.0,6,6,0,1967,9,14,Italian Grand Prix,1967-09-10,\N,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10223,20882,688,66,15.0,6,6,0,1967,10,46,United States Grand Prix,1967-10-01,\N,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10224,20902,689,66,17.0,6,6,0,1967,11,32,Mexican Grand Prix,1967-10-22,\N,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10225,20628,690,66,9.0,1,1,1,1966,1,6,Monaco Grand Prix,1966-05-22,\N,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10226,20634,691,66,9.0,2,2,1,1966,2,13,Belgian Grand Prix,1966-06-12,\N,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10227,20645,692,66,9.0,3,3,1,1966,3,55,French Grand Prix,1966-07-03,\N,http://en.wikipedia.org/wiki/1966_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10228,20656,693,66,13.0,3,3,1,1966,4,38,British Grand Prix,1966-07-16,\N,http://en.wikipedia.org/wiki/1966_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10229,20669,694,66,19.0,3,3,1,1966,5,39,Dutch Grand Prix,1966-07-24,\N,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10230,20682,695,66,22.0,3,3,1,1966,6,20,German Grand Prix,1966-08-07,\N,http://en.wikipedia.org/wiki/1966_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10231,20695,696,66,22.0,3,3,1,1966,7,14,Italian Grand Prix,1966-09-04,\N,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10232,20710,697,66,22.0,4,4,1,1966,8,46,United States Grand Prix,1966-10-02,\N,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10233,20725,698,66,22.0,4,4,1,1966,9,32,Mexican Grand Prix,1966-10-23,\N,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10234,20357,699,66,4.0,3,3,0,1965,1,56,South African Grand Prix,1965-01-01,\N,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10235,20372,700,66,13.0,1,1,1,1965,2,6,Monaco Grand Prix,1965-05-30,\N,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10236,20388,701,66,19.0,1,1,1,1965,3,13,Belgian Grand Prix,1965-06-13,\N,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10237,20404,702,66,25.0,2,2,1,1965,4,51,French Grand Prix,1965-06-27,\N,http://en.wikipedia.org/wiki/1965_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10238,20420,703,66,31.0,2,2,1,1965,5,9,British Grand Prix,1965-07-10,\N,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10239,20436,704,66,37.0,2,2,1,1965,6,39,Dutch Grand Prix,1965-07-18,\N,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10240,20452,705,66,39.0,2,2,1,1965,7,20,German Grand Prix,1965-08-01,\N,http://en.wikipedia.org/wiki/1965_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10241,20468,706,66,42.0,2,2,2,1965,8,14,Italian Grand Prix,1965-09-12,\N,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10242,20484,707,66,45.0,2,2,3,1965,9,46,United States Grand Prix,1965-10-03,\N,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10243,20500,708,66,45.0,2,2,3,1965,10,32,Mexican Grand Prix,1965-10-24,\N,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10244,20071,709,66,9.0,1,1,1,1964,1,6,Monaco Grand Prix,1964-05-10,\N,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10245,20080,710,66,12.0,2,2,1,1964,2,39,Dutch Grand Prix,1964-05-24,\N,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10246,20088,711,66,15.0,2,2,1,1964,3,13,Belgian Grand Prix,1964-06-14,\N,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10247,20098,712,66,21.0,2,2,1,1964,4,53,French Grand Prix,1964-06-28,\N,http://en.wikipedia.org/wiki/1964_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10248,20108,713,66,27.0,2,2,1,1964,5,38,British Grand Prix,1964-07-11,\N,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10249,20119,714,66,33.0,2,2,1,1964,6,20,German Grand Prix,1964-08-02,\N,http://en.wikipedia.org/wiki/1964_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10250,20131,715,66,36.0,1,1,1,1964,7,57,Austrian Grand Prix,1964-08-23,\N,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10251,20143,716,66,36.0,2,2,1,1964,8,14,Italian Grand Prix,1964-09-06,\N,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10252,20150,717,66,42.0,2,2,2,1964,9,46,United States Grand Prix,1964-10-04,\N,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10253,20163,718,66,42.0,2,2,2,1964,10,32,Mexican Grand Prix,1964-10-25,\N,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10254,19791,719,66,9.0,1,1,1,1963,1,6,Monaco Grand Prix,1963-05-26,\N,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10255,19810,720,66,12.0,1,1,1,1963,2,13,Belgian Grand Prix,1963-06-09,\N,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10256,19822,721,66,14.0,2,2,1,1963,3,39,Dutch Grand Prix,1963-06-23,\N,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10257,19834,722,66,14.0,3,3,1,1963,4,55,French Grand Prix,1963-06-30,\N,http://en.wikipedia.org/wiki/1963_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10258,19846,723,66,18.0,2,2,1,1963,5,9,British Grand Prix,1963-07-20,\N,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10259,19859,724,66,22.0,2,2,1,1963,6,20,German Grand Prix,1963-08-04,\N,http://en.wikipedia.org/wiki/1963_German_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10260,19873,725,66,28.0,2,2,1,1963,7,14,Italian Grand Prix,1963-09-08,\N,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10261,19890,726,66,35.0,2,2,2,1963,8,46,United States Grand Prix,1963-10-06,\N,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10262,19908,727,66,36.0,2,2,2,1963,9,32,Mexican Grand Prix,1963-10-27,\N,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10263,19510,729,66,9.0,1,1,1,1962,1,39,Dutch Grand Prix,1962-05-20,\N,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10264,19517,730,66,10.0,2,2,1,1962,2,6,Monaco Grand Prix,1962-06-03,\N,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10265,19526,731,66,16.0,1,1,1,1962,3,13,Belgian Grand Prix,1962-06-17,\N,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10266,19535,732,66,20.0,1,1,1,1962,4,53,French Grand Prix,1962-07-08,\N,http://en.wikipedia.org/wiki/1962_French_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
10267,19546,733,66,23.0,2,2,1,1962,5,58,British Grand Prix,1962-07-21,\N,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
